,OTUs,a,b,c,size,Class
1527,ASV51288,0,0.000430304,0,0.014343461,b
1528,ASV51289,0,0.000391185,0,0.01303951,b
1529,ASV51290,0,0.000404225,0,0.01347416,b
1530,ASV51291,0,0.000378146,0,0.012604859,b
1531,ASV51292,0,0.000436824,0,0.014560786,b
1532,ASV51293,0,0.000436824,0,0.014560786,b
1533,ASV51294,0,0.000404225,0,0.01347416,b
1534,ASV51295,0,0.000488982,0,0.016299387,b
1535,ASV51296,0,0.000371626,0,0.012387534,b
1536,ASV51297,0,0.000391185,0,0.01303951,b
1537,ASV51298,0,0.000410745,0,0.013691485,b
1538,ASV51299,0,0.000345547,0,0.011518234,b
1539,ASV51300,0,0.000410745,0,0.013691485,b
1540,ASV51301,0,0.000339027,0,0.011300908,b
1541,ASV51302,0,0.000332507,0,0.011083583,b
1542,ASV51303,0,0.000410745,0,0.013691485,b
1543,ASV51304,0,0.000384666,0,0.012822185,b
1544,ASV51305,0,0.000384666,0,0.012822185,b
1545,ASV51306,0,0.000443343,0,0.014778111,b
1546,ASV51307,0,0.000371626,0,0.012387534,b
1547,ASV51308,0,0.000391185,0,0.01303951,b
1548,ASV51309,0,0.000365106,0,0.012170209,b
1549,ASV51310,0,0.000365106,0,0.012170209,b
1550,ASV51311,0,0.000345547,0,0.011518234,b
1551,ASV51312,0,0.000319468,0,0.010648933,b
1552,ASV51313,0,0.000352067,0,0.011735559,b
1553,ASV51314,0,0.000280349,0,0.009344982,b
1554,ASV51315,0,0.00026079,0,0.008693006,b
1555,ASV51316,0,0.000352067,0,0.011735559,b
1556,ASV51317,0,0.00027383,0,0.009127657,b
1557,ASV51318,0,0.000391185,0,0.01303951,b
1558,ASV51319,0,0.000345547,0,0.011518234,b
1559,ASV51320,0,0.000312948,0,0.010431608,b
1560,ASV51321,0,0.000286869,0,0.009562307,b
1561,ASV51322,0,0.000325988,0,0.010866258,b
1562,ASV51323,0,0.000325988,0,0.010866258,b
1563,ASV51324,0,0.000299909,0,0.009996957,b
1564,ASV51325,0,0.000371626,0,0.012387534,b
1565,ASV51326,0,0.000312948,0,0.010431608,b
1566,ASV51327,0,0.000378146,0,0.012604859,b
1567,ASV51328,0,0.003298996,0.001206155,0.150171687,b
1568,ASV51329,0,0.000365106,0,0.012170209,b
1569,ASV51330,0,0.000312948,0,0.010431608,b
1570,ASV51331,0,0.000339027,0,0.011300908,b
1571,ASV51332,0,0.00026731,0,0.008910332,b
1572,ASV51333,0,0.000332507,8.48E-05,0.01390881,b
1573,ASV51334,0,0.000332507,0,0.011083583,b
1574,ASV51335,0,0.000241231,0,0.008041031,b
1575,ASV51336,0,0.00025427,0,0.008475681,b
1576,ASV51337,0,0.000339027,0,0.011300908,b
1577,ASV51338,0,0.000319468,0,0.010648933,b
1578,ASV51339,0,0.000319468,0,0.010648933,b
1579,ASV51340,0,0.00026079,0,0.008693006,b
1580,ASV51341,0,0.000312948,0,0.010431608,b
1581,ASV51342,0,0.000280349,0,0.009344982,b
1582,ASV51343,0,0.000306428,0,0.010214283,b
1583,ASV51344,0,0.000247751,0,0.008258356,b
1584,ASV51345,0,0.000286869,0,0.009562307,b
1585,ASV51346,0,0.000299909,0,0.009996957,b
1586,ASV51347,0,0.000345547,0,0.011518234,b
1587,ASV51348,0,0.000325988,0,0.010866258,b
1588,ASV51349,0,0.000299909,0,0.009996957,b
1589,ASV51350,0,0.000306428,0,0.010214283,b
1590,ASV51351,0,0.000241231,0,0.008041031,b
1591,ASV51352,0,0.000234711,0,0.007823706,b
1592,ASV51353,0,0.00025427,0,0.008475681,b
1593,ASV51354,0,0.000325988,0,0.010866258,b
1594,ASV51355,0,0.000286869,0,0.009562307,b
1595,ASV51356,0,0.00026731,0,0.008910332,b
1596,ASV51357,0,0.000247751,0,0.008258356,b
1597,ASV51358,0,0.00027383,0,0.009127657,b
1598,ASV51359,0,0.00027383,0,0.009127657,b
1599,ASV51360,0,0.000293389,0,0.009779632,b
1600,ASV51361,0,0.000228191,0,0.007606381,b
1601,ASV51362,0,0.000241231,0,0.008041031,b
1602,ASV51363,0,0.000241231,0,0.008041031,b
1603,ASV51364,0,0.000299909,0,0.009996957,b
1604,ASV51365,0,0.000202112,0,0.00673708,b
1605,ASV51366,0,0.000306428,0,0.010214283,b
1606,ASV51367,0,0.000286869,0,0.009562307,b
1607,ASV51368,0,0.000286869,0,0.009562307,b
1608,ASV51369,0,0.000228191,0,0.007606381,b
1609,ASV51370,0,0.000319468,0,0.010648933,b
1610,ASV51371,0,0.000319468,0,0.010648933,b
1611,ASV51372,0,0.000234711,0,0.007823706,b
1612,ASV51373,0,0.000208632,0,0.006954405,b
1613,ASV51374,0,0.00026079,0,0.008693006,b
1614,ASV51375,0,0.000247751,0,0.008258356,b
1615,ASV51376,0,0.00026079,0,0.008693006,b
1616,ASV51377,0,0.00026079,0,0.008693006,b
1617,ASV51378,0,0.000241231,0,0.008041031,b
1618,ASV51379,0,0.000247751,0,0.008258356,b
1619,ASV51380,0,0.000208632,0,0.006954405,b
1620,ASV51381,0,0.000247751,0,0.008258356,b
1621,ASV51382,0,0.00026079,0,0.008693006,b
1622,ASV51383,0,0.000221672,0,0.007389056,b
1623,ASV51384,0,0.000221672,0,0.007389056,b
1624,ASV51386,0,0.000208632,0,0.006954405,b
1625,ASV51387,0,0.000221672,0,0.007389056,b
1626,ASV51388,0,0.000234711,0,0.007823706,b
1627,ASV51389,0,0.000215152,0,0.00717173,b
1628,ASV51390,0,0.00026079,0,0.008693006,b
1629,ASV51391,0,0.000202112,0,0.00673708,b
1630,ASV51392,0,0.000215152,0,0.00717173,b
1631,ASV51393,0,0.000241231,0,0.008041031,b
1632,ASV51394,0,0.000215152,0,0.00717173,b
1633,ASV51395,0,0.000208632,0,0.006954405,b
1634,ASV51396,0,0.000247751,0,0.008258356,b
1635,ASV51399,0,0.000228191,0,0.007606381,b
1636,ASV51400,0,0.000169514,0.000234711,0.01347416,c
1637,ASV51401,0,0.000202112,0,0.00673708,b
1638,ASV51405,0,0.000215152,0,0.00717173,b
1639,ASV51413,0,0.000202112,0,0.00673708,b
1640,ASV5155,0.000964924,0,0,0.032164124,a
1641,ASV51989,0,0.001167036,0,0.038901204,b
1642,ASV52201,0,0.001916808,0,0.063893598,b
1643,ASV52202,0,0.00186465,0,0.062154996,b
1644,ASV52203,0,0.00187117,0,0.062372321,b
1645,ASV52204,0,0.001669057,0,0.055635241,b
1646,ASV52205,0,0.001610379,0,0.053679315,b
1647,ASV52206,0,0.001525623,0,0.050854088,b
1648,ASV52207,0,0.001453905,0,0.048463511,b
1649,ASV52208,0,0.001486504,0,0.049550137,b
1650,ASV52209,0,0.001369149,0,0.045638284,b
1651,ASV52210,0,0.001460425,0,0.048680836,b
1652,ASV52211,0,0.001290911,0,0.043030382,b
1653,ASV52212,0,0.001375668,0,0.045855609,b
1654,ASV52213,0,0.00133655,0,0.044551658,b
1655,ASV52214,0,0.001356109,0,0.045203634,b
1656,ASV52215,0,0.001114878,0,0.037162603,b
1657,ASV52216,0,0.001219194,0,0.040639805,b
1658,ASV52217,0,0.001127918,0,0.037597253,b
1659,ASV52218,0,0.001043161,0,0.034772026,b
1660,ASV52219,0,0.001049681,0,0.034989351,b
1661,ASV52220,0,0.000958404,0,0.031946799,b
1662,ASV52221,0,0.001108358,0,0.036945278,b
1663,ASV52222,0,0.001082279,0,0.036075977,b
1664,ASV52223,0,0.000984483,0,0.032816099,b
1665,ASV52224,0,0.000977963,0,0.032598774,b
1666,ASV52225,0,0.001004042,0,0.033468075,b
1667,ASV52226,0,0.000964924,0,0.032164124,b
1668,ASV52227,0,0.001049681,0,0.034989351,b
1669,ASV52228,0,0.000834529,0,0.027817621,b
1670,ASV52229,0,0.000828009,0,0.027600296,b
1671,ASV52230,0,0.00080845,0,0.02694832,b
1672,ASV52231,0,0.000867127,0,0.028904247,b
1673,ASV52232,0,0.000775851,0,0.025861694,b
1674,ASV52233,0,0.000775851,0,0.025861694,b
1675,ASV52234,0,0.000821489,0,0.02738297,b
1676,ASV52235,0,0.00080845,0,0.02694832,b
1677,ASV52236,0,0.000756292,0,0.025209719,b
1678,ASV52237,0,0.000710653,0,0.023688443,b
1679,ASV52238,0,0.000749772,0.000130395,0.029338897,b
1680,ASV52239,0,0.000723693,0,0.024123093,b
1681,ASV52240,0,0.000645456,0,0.021515191,b
1682,ASV52241,0,0.000704134,0,0.023471117,b
1683,ASV52242,0,0.000645456,0,0.021515191,b
1684,ASV52243,0,0.000488982,0,0.016299387,b
1685,ASV52244,0,0.000567219,0,0.018907289,b
1686,ASV52245,0,0.0005281,0,0.017603338,b
1687,ASV52246,0,0.00054114,0,0.018037988,b
1688,ASV52247,0,0.000508541,0,0.016951363,b
1689,ASV52248,0,0.000423784,0,0.014126136,b
1690,ASV52249,0,0.000482462,0,0.016082062,b
1691,ASV52250,0,0.000299909,0,0.009996957,b
1692,ASV52251,0,0.000404225,0,0.01347416,b
1693,ASV52252,0,0.000319468,0,0.010648933,b
1694,ASV52253,0,0.000325988,0,0.010866258,b
1695,ASV52254,0,0.000358587,0,0.011952884,b
1696,ASV52255,0,0.000299909,0,0.009996957,b
1697,ASV52256,0,0.000358587,0,0.011952884,b
1698,ASV52257,0,0.000306428,0,0.010214283,b
1699,ASV52258,0,0.00025427,0,0.008475681,b
1700,ASV52259,0,0.00026731,0,0.008910332,b
1701,ASV52260,0,0.000306428,0,0.010214283,b
1702,ASV52261,0,0.000241231,0,0.008041031,b
1703,ASV52262,0,0.000247751,0,0.008258356,b
1704,ASV52264,0,0.000241231,0,0.008041031,b
1705,ASV52267,0,0.000208632,0,0.006954405,b
1706,ASV52269,0,0.000202112,6.52E-06,0.006954405,b
1707,ASV52270,0,0.000208632,0,0.006954405,b
1708,ASV5262,0,4.56E-05,0.00026079,0.010214283,c
1709,ASV52965,0,0,0.001101839,0.036727952,c
1710,ASV53,0,0,0.000593298,0.01977659,c
1711,ASV53177,0,0,0.000241231,0.008041031,c
1712,ASV53709,0,0,0.00027383,0.009127657,c
1713,ASV53759,0,0,0.000312948,0.010431608,c
1714,ASV53776,0,0,0.000306428,0.010214283,c
1715,ASV53803,0,0,0.000482462,0.016082062,c
1716,ASV53877,0,0,0.00025427,0.008475681,c
1717,ASV5417,0,0.001219194,0.002379711,0.119963489,c
1718,ASV542,0,0.000854088,0.000730213,0.052810014,b
1719,ASV5420,0,0,0.000462903,0.015430086,c
1720,ASV545,0.000782371,0.000423784,0,0.040205155,a
1721,ASV5450,0.005985135,9.78E-05,0.000854088,0.231233972,a
1722,ASV5462,0.001017082,0,0.000306428,0.044117008,a
1723,ASV5465,0,5.22E-05,0.000202112,0.008475681,c
1724,ASV5488,0,0,0.00078889,0.026296345,c
1725,ASV549,0,0.001180076,4.56E-05,0.04085713,b
1726,ASV5509,0.000469422,0,0,0.015647412,a
1727,ASV5530,0.000149954,0.002431869,0,0.086060764,b
1728,ASV55723,0,0,0.000234711,0.007823706,c
1729,ASV5574,0.00027383,0,0,0.009127657,a
1730,ASV5592,0,0.000469422,0,0.015647412,b
1731,ASV5599,0,0,0.00026731,0.008910332,c
1732,ASV56,9.78E-05,0.000215152,0.000547659,0.028686921,c
1733,ASV562,3.91E-05,0.001701656,0.001460425,0.106706654,b
1734,ASV5652,0,0.000436824,0,0.014560786,b
1735,ASV566,0,0.000189073,0.000378146,0.018907289,c
1736,ASV5665,0,0,0.000502021,0.016734037,c
1737,ASV5674,4.56E-05,0.001127918,0,0.039118529,b
1738,ASV5685,0.000339027,0,0.000189073,0.017603338,a
1739,ASV57,0.000352067,0.000762811,0.000104316,0.040639805,b
1740,ASV5720,0,0.000286869,0.000221672,0.016951363,b
1741,ASV5721,0,0.00027383,0.000143435,0.01390881,b
1742,ASV57337,0,0,0.000423784,0.014126136,c
1743,ASV5744,0.000325988,7.17E-05,0,0.013256835,a
1744,ASV57447,0,0,0.000371626,0.012387534,c
1745,ASV5787,0,0.000547659,0.000241231,0.026296345,b
1746,ASV5794,0,0.000560699,0,0.018689964,b
1747,ASV5795,6.52E-06,0.000215152,0,0.007389056,b
1748,ASV58147,0,0,0.000893206,0.029773547,c
1749,ASV58148,0,0,0.000704134,0.023471117,c
1750,ASV58149,0,0,0.000665015,0.022167167,c
1751,ASV58150,0,0,0.000691094,0.023036467,c
1752,ASV58151,0,0,0.000665015,0.022167167,c
1753,ASV58152,0,0,0.000495501,0.016516712,c
1754,ASV58153,0,0,0.000580258,0.019341939,c
1755,ASV58154,0,0,0.000651975,0.021732516,c
1756,ASV58155,0,0,0.000573738,0.019124614,c
1757,ASV58156,0,0,0.000567219,0.018907289,c
1758,ASV58157,0,0,0.000638936,0.021297866,c
1759,ASV58158,0,0,0.000606337,0.02021124,c
1760,ASV58159,0,0,0.000547659,0.018255314,c
1761,ASV58160,0,0,0.000495501,0.016516712,c
1762,ASV58161,0,0,0.000508541,0.016951363,c
1763,ASV58162,0,0,0.000502021,0.016734037,c
1764,ASV58163,0,0,0.000482462,0.016082062,c
1765,ASV58164,0,0,0.00052158,0.017386013,c
1766,ASV58165,0,0,0.000488982,0.016299387,c
1767,ASV58166,0,0,0.000469422,0.015647412,c
1768,ASV58167,0,0,0.000495501,0.016516712,c
1769,ASV58168,0,0,0.000515061,0.017168688,c
1770,ASV58169,0,0,0.000567219,0.018907289,c
1771,ASV5817,5.87E-05,0.00080845,0.000645456,0.050419438,b
1772,ASV58170,0,0,0.000515061,0.017168688,c
1773,ASV58171,0,0,0.000417264,0.01390881,c
1774,ASV58172,0,0,0.000430304,0.014343461,c
1775,ASV58173,0,0,0.024592515,0.819750511,c
1776,ASV58174,0,0,0.000456383,0.015212761,c
1777,ASV58175,0,0,0.000404225,0.01347416,c
1778,ASV58176,0,0,0.000449863,0.014995436,c
1779,ASV58177,0,0,0.000410745,0.013691485,c
1780,ASV58178,0,0,0.000462903,0.015430086,c
1781,ASV58179,0,0,0.000417264,0.01390881,c
1782,ASV58180,0,0,0.000430304,0.014343461,c
1783,ASV58181,0,0,0.000410745,0.013691485,c
1784,ASV58182,0,0,0.000436824,0.014560786,c
1785,ASV58183,0,0,0.000410745,0.013691485,c
1786,ASV58184,0,0,0.000423784,0.014126136,c
1787,ASV58185,0,0,0.000502021,0.016734037,c
1788,ASV58186,0,0,0.000404225,0.01347416,c
1789,ASV58187,0,0,0.000365106,0.012170209,c
1790,ASV58188,0,0,0.000391185,0.01303951,c
1791,ASV58189,0,0,0.000325988,0.010866258,c
1792,ASV58190,0,0,0.000319468,0.010648933,c
1793,ASV58191,0,0,0.000339027,0.011300908,c
1794,ASV58192,0,0,0.000339027,0.011300908,c
1795,ASV58193,0,0,0.000299909,0.009996957,c
1796,ASV58194,0,0,0.000365106,0.012170209,c
1797,ASV58195,0,0,0.000352067,0.011735559,c
1798,ASV58196,0,0,0.000358587,0.011952884,c
1799,ASV58197,0,0,0.000312948,0.010431608,c
1800,ASV58198,0,0,0.000319468,0.010648933,c
1801,ASV58199,0,0,0.000365106,0.012170209,c
1802,ASV58200,0,0,0.000280349,0.009344982,c
1803,ASV58201,0,0,0.000325988,0.010866258,c
1804,ASV58202,0,0,0.000371626,0.012387534,c
1805,ASV58203,0,0,0.000345547,0.011518234,c
1806,ASV58204,0,0,0.000371626,0.012387534,c
1807,ASV58205,0,0,0.000339027,0.011300908,c
1808,ASV58206,0,0,0.000286869,0.009562307,c
1809,ASV58207,0,0,0.000339027,0.011300908,c
1810,ASV58208,0,0,0.000325988,0.010866258,c
1811,ASV58209,0,0,0.00026731,0.008910332,c
1812,ASV58210,0,0,0.000325988,0.010866258,c
1813,ASV58211,0,0,0.000293389,0.009779632,c
1814,ASV58212,0,0,0.000371626,0.012387534,c
1815,ASV58213,0,0,0.000332507,0.011083583,c
1816,ASV58214,0,0,0.00026731,0.008910332,c
1817,ASV58215,0,0,0.000280349,0.009344982,c
1818,ASV58216,0,0,0.000312948,0.010431608,c
1819,ASV58217,0,0,0.000312948,0.010431608,c
1820,ASV58218,0,0,0.000339027,0.011300908,c
1821,ASV58219,0,0,0.000286869,0.009562307,c
1822,ASV58220,0,0,0.000286869,0.009562307,c
1823,ASV58221,0,0,0.000280349,0.009344982,c
1824,ASV58222,0,0,0.000280349,0.009344982,c
1825,ASV58223,0,0,0.000299909,0.009996957,c
1826,ASV58224,0,0,0.00025427,0.008475681,c
1827,ASV58225,0,0,0.000378146,0.012604859,c
1828,ASV58226,0,0,0.000325988,0.010866258,c
1829,ASV58227,0,0,0.000312948,0.010431608,c
1830,ASV58228,0,0,0.000319468,0.010648933,c
1831,ASV58229,0,0,0.00027383,0.009127657,c
1832,ASV58230,0,0,0.00026731,0.008910332,c
1833,ASV58231,0,0,0.000286869,0.009562307,c
1834,ASV58232,0,0,0.00025427,0.008475681,c
1835,ASV58233,0,0,0.000339027,0.011300908,c
1836,ASV58234,0,0,0.000280349,0.009344982,c
1837,ASV58235,0,0,0.000286869,0.009562307,c
1838,ASV58236,0,0,0.000234711,0.007823706,c
1839,ASV58237,0,0,0.000299909,0.009996957,c
1840,ASV58238,0,0,0.000299909,0.009996957,c
1841,ASV58239,0,0,0.000325988,0.010866258,c
1842,ASV58240,0,0,0.000312948,0.010431608,c
1843,ASV58241,0,0,0.000306428,0.010214283,c
1844,ASV58242,0,0,0.000221672,0.007389056,c
1845,ASV58243,0,0,0.000299909,0.009996957,c
1846,ASV58244,0,0,0.000286869,0.009562307,c
1847,ASV58245,0,0,0.000215152,0.00717173,c
1848,ASV58246,0,0,0.000247751,0.008258356,c
1849,ASV58247,0,0,0.000241231,0.008041031,c
1850,ASV58248,0,0,0.00025427,0.008475681,c
1851,ASV58249,0,0,0.000247751,0.008258356,c
1852,ASV58250,0,0,0.000241231,0.008041031,c
1853,ASV58251,0,0,0.000312948,0.010431608,c
1854,ASV58252,0,0,0.00026079,0.008693006,c
1855,ASV58253,0,0,0.00026079,0.008693006,c
1856,ASV58254,0,0,0.000228191,0.007606381,c
1857,ASV58255,0,0,0.000241231,0.008041031,c
1858,ASV58256,0,0,0.00025427,0.008475681,c
1859,ASV58257,0,0,0.000228191,0.007606381,c
1860,ASV58258,0,0,0.00027383,0.009127657,c
1861,ASV58259,0,0,0.00026731,0.008910332,c
1862,ASV58260,0,0,0.000228191,0.007606381,c
1863,ASV58261,0,0,0.000241231,0.008041031,c
1864,ASV58262,0,0,0.000306428,0.010214283,c
1865,ASV58263,0,0,0.00027383,0.009127657,c
1866,ASV58264,0,0,0.000280349,0.009344982,c
1867,ASV58265,0,0,0.000241231,0.008041031,c
1868,ASV58266,0,0,0.000234711,0.007823706,c
1869,ASV58267,0,0,0.00026731,0.008910332,c
1870,ASV58268,0,0,0.00025427,0.008475681,c
1871,ASV58269,0,0,0.000247751,0.008258356,c
1872,ASV58271,0,0,0.00025427,0.008475681,c
1873,ASV58272,0,0,0.000241231,0.008041031,c
1874,ASV58273,0,0,0.00027383,0.009127657,c
1875,ASV58274,0,0,0.000202112,0.00673708,c
1876,ASV58275,0,0,0.000221672,0.007389056,c
1877,ASV58276,0,0,0.000241231,0.008041031,c
1878,ASV58277,0,0,0.000286869,0.009562307,c
1879,ASV58278,0,0,0.000293389,0.009779632,c
1880,ASV58279,0,0,0.000228191,0.007606381,c
1881,ASV58280,0,0,0.000241231,0.008041031,c
1882,ASV58281,0,0,0.000247751,0.008258356,c
1883,ASV58282,0,0,0.00026079,0.008693006,c
1884,ASV58283,0,0,0.000228191,0.007606381,c
1885,ASV58284,0,0,0.000286869,0.009562307,c
1886,ASV58285,0,0,0.000208632,0.006954405,c
1887,ASV58286,0,0,0.00025427,0.008475681,c
1888,ASV58287,0,0,0.000221672,0.007389056,c
1889,ASV58288,0,0,0.00025427,0.008475681,c
1890,ASV58289,0,0,0.00026079,0.008693006,c
1891,ASV58290,0,0,0.000234711,0.007823706,c
1892,ASV58291,0,0,0.000234711,0.007823706,c
1893,ASV58293,0,0,0.000241231,0.008041031,c
1894,ASV58294,0,0,0.000202112,0.00673708,c
1895,ASV58295,0,0,0.000241231,0.008041031,c
1896,ASV58296,0,0,0.000221672,0.007389056,c
1897,ASV58297,0,0,0.000202112,0.00673708,c
1898,ASV58298,0,0,0.000247751,0.008258356,c
1899,ASV58299,0,0,0.000202112,0.00673708,c
1900,ASV58300,0,0,0.000241231,0.008041031,c
1901,ASV58301,0,0,0.000208632,0.006954405,c
1902,ASV58303,0,0,0.00026079,0.008693006,c
1903,ASV58304,0,0,0.000234711,0.007823706,c
1904,ASV58305,0,0,0.000234711,0.007823706,c
1905,ASV58306,0,0,0.000221672,0.007389056,c
1906,ASV58307,0,0,0.000221672,0.007389056,c
1907,ASV58310,0,0,0.000202112,0.00673708,c
1908,ASV58311,0,0,0.000202112,0.00673708,c
1909,ASV58312,0,0,0.000202112,0.00673708,c
1910,ASV58313,0,0,0.000228191,0.007606381,c
1911,ASV58315,0,0,0.000208632,0.006954405,c
1912,ASV58316,0,0,0.000221672,0.007389056,c
1913,ASV58319,0,0,0.000221672,0.007389056,c
1914,ASV58323,0,0,0.000215152,0.00717173,c
1915,ASV58328,0,0,0.000215152,0.00717173,c
1916,ASV58334,0,0,0.000202112,0.00673708,c
1917,ASV58340,0,0,0.000202112,0.00673708,c
1918,ASV5866,0.000710653,0,0,0.023688443,a
1919,ASV59,0.001017082,0.002510106,0.002816534,0.211457383,none
1920,ASV59051,0,0,0.001414787,0.04715956,c
1921,ASV59052,0,0,0.001453905,0.048463511,c
1922,ASV59053,0,0,0.001082279,0.036075977,c
1923,ASV59054,0,0,0.000717173,0.023905768,c
1924,ASV59055,0,0,0.000671535,0.022384492,c
1925,ASV59056,0,0,0.000554179,0.018472639,c
1926,ASV59057,0,0,0.000606337,0.02021124,c
1927,ASV59058,0,0,0.0005281,0.017603338,c
1928,ASV59059,0,0,0.000560699,0.018689964,c
1929,ASV59060,0,0,0.00054114,0.018037988,c
1930,ASV59061,0,0,0.000573738,0.019124614,c
1931,ASV59062,0,0,0.000586778,0.019559265,c
1932,ASV59063,0,0,0.000482462,0.016082062,c
1933,ASV59064,0,0,0.000430304,0.014343461,c
1934,ASV59065,0,0,0.000417264,0.01390881,c
1935,ASV59066,0,0,0.000371626,0.012387534,c
1936,ASV59067,0,0,0.000371626,0.012387534,c
1937,ASV59068,0,0,0.000397705,0.013256835,c
1938,ASV59069,0,0,0.000339027,0.011300908,c
1939,ASV59070,0,0,0.000430304,0.014343461,c
1940,ASV59071,0,0,0.000371626,0.012387534,c
1941,ASV59072,0,0,0.000312948,0.010431608,c
1942,ASV59073,0,0,0.00026079,0.008693006,c
1943,ASV59074,0,0,0.000378146,0.012604859,c
1944,ASV59075,0,0,0.000234711,0.007823706,c
1945,ASV59076,0,0,0.000306428,0.010214283,c
1946,ASV59077,0,0,0.00027383,0.009127657,c
1947,ASV59078,0,0,0.000319468,0.010648933,c
1948,ASV59079,0,0,0.000332507,0.011083583,c
1949,ASV59080,0,0,0.000286869,0.009562307,c
1950,ASV59081,0,0,0.00026731,0.008910332,c
1951,ASV59082,0,0,0.000319468,0.010648933,c
1952,ASV59083,0,0,0.000312948,0.010431608,c
1953,ASV59084,0,0,0.000221672,0.007389056,c
1954,ASV59085,0,0,0.000208632,0.006954405,c
1955,ASV59086,0,0,0.00026731,0.008910332,c
1956,ASV59087,0,0,0.00025427,0.008475681,c
1957,ASV59088,0,0,0.000247751,0.008258356,c
1958,ASV59089,0,0,0.000241231,0.008041031,c
1959,ASV59090,0,0,0.000482462,0.016082062,c
1960,ASV59091,0,0,0.000286869,0.009562307,c
1961,ASV59092,0,0,0.00026079,0.008693006,c
1962,ASV59093,0,0,0.000208632,0.006954405,c
1963,ASV59094,0,0,0.000293389,0.009779632,c
1964,ASV59095,0,0,0.000280349,0.009344982,c
1965,ASV59096,0,0,0.000397705,0.013256835,c
1966,ASV59097,0,0,0.000221672,0.007389056,c
1967,ASV59098,0,0,0.000221672,0.007389056,c
1968,ASV59099,0,0,0.000234711,0.007823706,c
1969,ASV59100,0,0,0.000221672,0.007389056,c
1970,ASV59101,0,0,0.000221672,0.007389056,c
1971,ASV59102,0,0,0.00025427,0.008475681,c
1972,ASV59103,0,0,0.000215152,0.00717173,c
1973,ASV59104,0,0,0.000247751,0.008258356,c
1974,ASV59105,0,0,0.000280349,0.009344982,c
1975,ASV59106,0,0,0.000228191,0.007606381,c
1976,ASV59108,0,0,0.000241231,0.008041031,c
1977,ASV59110,0,0,0.000202112,0.00673708,c
1978,ASV59111,0,0,0.000215152,0.00717173,c
1979,ASV59112,0,0,0.000202112,0.00673708,c
1980,ASV59113,0,0,0.000208632,0.006954405,c
1981,ASV5913,0,0.000156474,0.000371626,0.017603338,c
1982,ASV5915,0,6.52E-06,0.001669057,0.055852567,c
1983,ASV59215,0,0,0.000515061,0.017168688,c
1984,ASV5936,0,0.000502021,0.000580258,0.036075977,c
1985,ASV59387,0,0,0.000358587,0.011952884,c
1986,ASV5955,0,0.000293389,0.000182553,0.015864737,b
1987,ASV59814,0,0,0.000365106,0.012170209,c
1988,ASV60052,0,0,0.030499413,1.016647107,c
1989,ASV60053,0,0,0.000762811,0.025427044,c
1990,ASV60054,0,0,0.000704134,0.023471117,c
1991,ASV60055,0,0,0.000730213,0.024340418,c
1992,ASV60056,0,0,0.000723693,0.024123093,c
1993,ASV60057,0,0,0.000717173,0.023905768,c
1994,ASV60058,0,0,0.000508541,0.016951363,c
1995,ASV60059,0,0,0.000612857,0.020428565,c
1996,ASV60060,0,0,0.000475942,0.015864737,c
1997,ASV60061,0,0,0.00054114,0.018037988,c
1998,ASV60062,0,0,0.000449863,0.014995436,c
1999,ASV60063,0,0,0.000410745,0.013691485,c
2000,ASV60064,0,0,0.000456383,0.015212761,c
2001,ASV60065,0,0,0.000319468,0.010648933,c
2002,ASV60066,0,0,0.000280349,0.009344982,c
2003,ASV60067,0,0,0.000365106,0.012170209,c
2004,ASV60068,0,0,0.000299909,0.009996957,c
2005,ASV60069,0,0,0.000371626,0.012387534,c
2006,ASV60070,0,0,0.000339027,0.011300908,c
2007,ASV60071,0,0,0.000325988,0.010866258,c
2008,ASV60072,0,0,0.000365106,0.012170209,c
2009,ASV60073,0,0,0.00025427,0.008475681,c
2010,ASV60074,0,0,0.000293389,0.009779632,c
2011,ASV60075,0,0,0.000241231,0.008041031,c
2012,ASV60076,0,0,0.000365106,0.012170209,c
2013,ASV60077,0,0,0.000286869,0.009562307,c
2014,ASV60078,0,0,0.000241231,0.008041031,c
2015,ASV60079,0,0,0.000319468,0.010648933,c
2016,ASV60080,0,0,0.00026079,0.008693006,c
2017,ASV60081,0,0,0.000280349,0.009344982,c
2018,ASV60082,0,0,0.00026079,0.008693006,c
2019,ASV60083,0,0,0.00026731,0.008910332,c
2020,ASV60084,0,0,0.00027383,0.009127657,c
2021,ASV60085,0,0,0.000241231,0.008041031,c
2022,ASV60086,0,0,0.00026079,0.008693006,c
2023,ASV60087,0,0,0.000247751,0.008258356,c
2024,ASV60088,0,0,0.000241231,0.008041031,c
2025,ASV60089,0,0,0.00025427,0.008475681,c
2026,ASV60090,0,0,0.000234711,0.007823706,c
2027,ASV60091,0,0,0.00026079,0.008693006,c
2028,ASV60092,0,0,0.00026079,0.008693006,c
2029,ASV60093,0,0,0.000228191,0.007606381,c
2030,ASV60094,0,0,0.000221672,0.007389056,c
2031,ASV60095,0,0,0.001616899,0.05389664,c
2032,ASV60096,0,0,0.000221672,0.007389056,c
2033,ASV603,0,0.000312948,0,0.010431608,b
2034,ASV6048,0.001486504,0.000893206,0.001290911,0.122354066,none
2035,ASV6063,0,0,0.000215152,0.00717173,c
2036,ASV60653,0,0,0.000312948,0.010431608,c
2037,ASV60670,0,0,0.000854088,0.028469596,c
