,OTUs,A,B,C,size,Class
1484,ASV7989,0,0.00026079,0,0.008693006,B
1485,ASV7992,0,0.000228191,0,0.007606381,B
1486,ASV7993,0,0.000247751,0,0.008258356,B
1487,ASV7995,0,0.000215152,0,0.00717173,B
1488,ASV7996,0,0.000508541,7.17E-05,0.019341939,B
1489,ASV7998,0,0.000241231,0,0.008041031,B
1490,ASV8,0.040044334,0.000632416,0.000495501,1.372408397,A
1491,ASV8001,0,0.000215152,0,0.00717173,B
1492,ASV8002,0,0.000221672,0,0.007389056,B
1493,ASV8005,0,0.000221672,0,0.007389056,B
1494,ASV8006,0,0.000208632,0,0.006954405,B
1495,ASV8010,0,0.000215152,0,0.00717173,B
1496,ASV8011,0,0.000247751,0,0.008258356,B
1497,ASV8012,0,0.000208632,0,0.006954405,B
1498,ASV8013,0,0.000247751,0,0.008258356,B
1499,ASV8014,0,0.000221672,0,0.007389056,B
1500,ASV8015,0,0.000208632,0,0.006954405,B
1501,ASV8017,0,0.000299909,0,0.009996957,B
1502,ASV8018,0,0.000215152,0,0.00717173,B
1503,ASV8019,0,0.000221672,0,0.007389056,B
1504,ASV8021,0,0.000221672,0,0.007389056,B
1505,ASV8022,0,0.000215152,0,0.00717173,B
1506,ASV8026,0,0.000221672,0,0.007389056,B
1507,ASV8028,0,0.000247751,0,0.008258356,B
1508,ASV8029,0,0.000208632,0,0.006954405,B
1509,ASV8030,0,0.000202112,8.48E-05,0.009562307,B
1510,ASV8031,0,0.000228191,0,0.007606381,B
1511,ASV8032,0,0.000202112,0,0.00673708,B
1512,ASV8033,0,0.000202112,0,0.00673708,B
1513,ASV8034,0,0.000234711,0,0.007823706,B
1514,ASV8038,0,0.000215152,0,0.00717173,B
1515,ASV8042,0,0.000221672,0,0.007389056,B
1516,ASV8045,0,0.00026731,0,0.008910332,B
1517,ASV8046,0,0.000208632,0,0.006954405,B
1518,ASV8047,0,0.000202112,0,0.00673708,B
1519,ASV8049,0,0.000215152,0,0.00717173,B
1520,ASV8051,0,0.000208632,0,0.006954405,B
1521,ASV8052,0,0.000215152,0,0.00717173,B
1522,ASV8053,0,0.000208632,0,0.006954405,B
1523,ASV8054,0,0.000228191,0,0.007606381,B
1524,ASV8055,0,0.000215152,0.000632416,0.028252271,C
1525,ASV8056,0,0.000202112,0.00054114,0.024775068,C
1526,ASV8060,0,0.000241231,0,0.008041031,B
1527,ASV8062,0,0.000202112,0,0.00673708,B
1528,ASV8063,0,0.000208632,0,0.006954405,B
1529,ASV8066,0,0.000202112,0,0.00673708,B
1530,ASV8068,0,0.000234711,0,0.007823706,B
1531,ASV8070,0,0.000215152,0,0.00717173,B
1532,ASV8071,0,0.000202112,0,0.00673708,B
1533,ASV8074,0,0.000215152,0,0.00717173,B
1534,ASV8077,0,0.000221672,0,0.007389056,B
1535,ASV8083,0,0.000234711,0,0.007823706,B
1536,ASV8088,0,0.000202112,0,0.00673708,B
1537,ASV809,6.52E-06,0.001538662,0,0.051506063,B
1538,ASV8090,0,0.000208632,0,0.006954405,B
1539,ASV8092,0,0.000234711,0,0.007823706,B
1540,ASV8096,0,0.000208632,0,0.006954405,B
1541,ASV81,0.000149954,0.000417264,0,0.018907289,B
1542,ASV8100,0,0.000202112,0,0.00673708,B
1543,ASV8106,0,0.000241231,0,0.008041031,B
1544,ASV8111,0,0.000202112,0,0.00673708,B
1545,ASV8115,0,0.000202112,0,0.00673708,B
1546,ASV8119,0,0.000215152,0,0.00717173,B
1547,ASV812,6.52E-06,0,0.00026079,0.008910332,C
1548,ASV8123,0,0.000202112,0,0.00673708,B
1549,ASV8124,0,0.000208632,0,0.006954405,B
1550,ASV8129,0,0.000202112,0,0.00673708,B
1551,ASV8149,0,0.000202112,0,0.00673708,B
1552,ASV8180,0,0.000182553,0.000482462,0.022167167,C
1553,ASV819,1.30E-05,0.004009649,1.30E-05,0.134524275,B
1554,ASV82,0.00027383,0.000417264,0.000834529,0.050854088,C
1555,ASV8201,0,0.000143435,0.000208632,0.011735559,C
1556,ASV821,1.96E-05,0.005118008,0.002171078,0.243621506,B
1557,ASV8259,0,7.82E-05,0.000423784,0.016734037,C
1558,ASV8265,0,0.000136915,0.00025427,0.01303951,C
1559,ASV827,6.52E-06,0.000208632,0,0.00717173,B
1560,ASV8333,0,7.82E-05,0.000319468,0.013256835,C
1561,ASV87,0.000156474,0.000325988,0.000189073,0.022384492,none
1562,ASV875,0,0.000241231,0,0.008041031,B
1563,ASV89,0.001258313,0.004068327,0.011755118,0.569391924,C
1564,ASV9,0.007106533,8.48E-05,0.000339027,0.251010562,A
1565,ASV90,0.00027383,0.000873647,0.002477507,0.12083279,C
1566,ASV91,0.000104316,0,0.000332507,0.014560786,C
1567,ASV910,0,0,0.000221672,0.007389056,C
1568,ASV92,0.000195593,0.000202112,0.000488982,0.029556222,C
1569,ASV942,6.52E-06,0,0.001884209,0.063024297,C
1570,ASV9696,0,0.001747294,0.002607902,0.145173208,C
1571,ASV9697,0,0.001610379,0,0.053679315,B
1572,ASV9698,0,0.001408267,0,0.046942235,B
1573,ASV9699,0,0.001473465,0,0.049115487,B
1574,ASV97,0.000117356,0.003012127,0.00026079,0.113009084,B
1575,ASV9700,0,0.001284392,0.000136915,0.047376885,B
1576,ASV9701,0,0.001245273,0,0.041509106,B
1577,ASV9702,0,0.001167036,0,0.038901204,B
1578,ASV9703,0,0.000997522,0,0.03325075,B
1579,ASV9704,0,0.001088799,0.001297431,0.079541009,C
1580,ASV9705,0,0.001095319,0.000286869,0.046072934,B
1581,ASV9706,0,0.000821489,0.000169514,0.033033425,B
1582,ASV9707,0,0.000697614,0,0.023253792,B
1583,ASV9708,0,0.000691094,0,0.023036467,B
1584,ASV9709,0,0.00080845,0.00106924,0.062589647,C
1585,ASV9710,0,0.000691094,0,0.023036467,B
1586,ASV9711,0,0.000684574,0,0.022819142,B
1587,ASV9712,0,0.000665015,0,0.022167167,B
1588,ASV9713,0,0.000645456,0.000384666,0.034337376,B
1589,ASV9714,0,0.000632416,0.000110836,0.024775068,B
1590,ASV9715,0,0.000658495,0.00106924,0.057591168,C
1591,ASV9716,0,0.000625896,0,0.020863216,B
1592,ASV9717,0,0.000554179,0,0.018472639,B
1593,ASV9718,0,0.000580258,0,0.019341939,B
1594,ASV9719,0,0.000515061,0,0.017168688,B
1595,ASV9720,0,0.000593298,0,0.01977659,B
1596,ASV9721,0,0.00054114,0,0.018037988,B
1597,ASV9722,0,0.000469422,0.000384666,0.028469596,B
1598,ASV9723,0,0.000625896,0,0.020863216,B
1599,ASV9724,0,0.000619377,7.17E-05,0.023036467,B
1600,ASV9725,0,0.00053462,0,0.017820663,B
1601,ASV9726,0,0.000475942,0,0.015864737,B
1602,ASV9727,0,0.00052158,0,0.017386013,B
1603,ASV9728,0,0.000580258,0,0.019341939,B
1604,ASV9729,0,0.00052158,0,0.017386013,B
1605,ASV973,0,0.001375668,3.26E-05,0.046942235,B
1606,ASV9730,0,0.0005281,0,0.017603338,B
1607,ASV9731,0,0.000547659,0,0.018255314,B
1608,ASV9732,0,0.000456383,0,0.015212761,B
1609,ASV9733,0,0.000436824,0,0.014560786,B
1610,ASV9734,0,0.000469422,0,0.015647412,B
1611,ASV9735,0,0.000456383,0,0.015212761,B
1612,ASV9736,0,0.000469422,0,0.015647412,B
1613,ASV9737,0,0.000475942,0,0.015864737,B
1614,ASV9738,0,0.0005281,0,0.017603338,B
1615,ASV9739,0,0.000449863,0,0.014995436,B
1616,ASV9740,0,0.000508541,0,0.016951363,B
1617,ASV9741,0,0.000488982,0,0.016299387,B
1618,ASV9742,0,0.000475942,0,0.015864737,B
1619,ASV9743,0,0.000482462,0,0.016082062,B
1620,ASV9744,0,0.000410745,0,0.013691485,B
1621,ASV9745,0,0.000495501,0,0.016516712,B
1622,ASV9746,0,0.000404225,0.003442431,0.128221846,C
1623,ASV9747,0,0.000462903,0.00053462,0.03325075,C
1624,ASV9748,0,0.000469422,0,0.015647412,B
1625,ASV9749,0,0.000482462,0,0.016082062,B
1626,ASV9750,0,0.000449863,0,0.014995436,B
1627,ASV9751,0,0.000417264,0,0.01390881,B
1628,ASV9752,0,0.000462903,0,0.015430086,B
1629,ASV9753,0,0.000515061,9.78E-05,0.020428565,B
1630,ASV9754,0,0.000417264,0.000560699,0.032598774,C
1631,ASV9755,0,0.000417264,0,0.01390881,B
1632,ASV9756,0,0.000410745,0,0.013691485,B
1633,ASV9757,0,0.000371626,0,0.012387534,B
1634,ASV9758,0,0.000325988,0,0.010866258,B
1635,ASV9759,0,0.000410745,0,0.013691485,B
1636,ASV9760,0,0.000417264,0,0.01390881,B
1637,ASV9761,0,0.000378146,0.000560699,0.031294823,C
1638,ASV9762,0,0.000365106,0.001890729,0.075194506,C
1639,ASV9763,0,0.000404225,0,0.01347416,B
1640,ASV9764,0,0.000365106,0.001616899,0.066066849,C
1641,ASV9765,0,0.000410745,0,0.013691485,B
1642,ASV9766,0,0.000436824,0,0.014560786,B
1643,ASV9767,0,0.000371626,0,0.012387534,B
1644,ASV9768,0,0.000299909,0,0.009996957,B
1645,ASV9769,0,0.000410745,0,0.013691485,B
1646,ASV9770,0,0.000299909,0,0.009996957,B
1647,ASV9771,0,0.000352067,9.13E-05,0.014778111,B
1648,ASV9772,0,0.000384666,0,0.012822185,B
1649,ASV9773,0,0.000371626,0,0.012387534,B
1650,ASV9774,0,0.000345547,0,0.011518234,B
1651,ASV9775,0,0.000358587,0,0.011952884,B
1652,ASV9776,0,0.000306428,0,0.010214283,B
1653,ASV9777,0,0.000312948,0.000117356,0.014343461,B
1654,ASV9778,0,0.000371626,0,0.012387534,B
1655,ASV9779,0,0.000339027,0,0.011300908,B
1656,ASV9780,0,0.000365106,0,0.012170209,B
1657,ASV9781,0,0.000378146,0,0.012604859,B
1658,ASV9782,0,0.000306428,0.000156474,0.015430086,B
1659,ASV9783,0,0.000325988,0,0.010866258,B
1660,ASV9784,0,0.000299909,0,0.009996957,B
1661,ASV9785,0,0.000312948,0,0.010431608,B
1662,ASV9786,0,0.000312948,0,0.010431608,B
1663,ASV9787,0,0.000306428,0,0.010214283,B
1664,ASV9788,0,0.000228191,0.000136915,0.012170209,B
1665,ASV9789,0,0.00026731,9.13E-05,0.011952884,B
1666,ASV9790,0,0.000286869,1.30E-05,0.009996957,B
1667,ASV9791,0,0.00025427,0,0.008475681,B
1668,ASV9792,0,0.000378146,0,0.012604859,B
1669,ASV9793,0,0.000339027,0,0.011300908,B
1670,ASV9794,0,0.00027383,0,0.009127657,B
1671,ASV9795,0,0.00026079,0,0.008693006,B
1672,ASV9796,0,0.000306428,0,0.010214283,B
1673,ASV9797,0,0.000293389,0,0.009779632,B
1674,ASV9798,0,0.000247751,0,0.008258356,B
1675,ASV9799,0,0.000312948,0,0.010431608,B
1676,ASV9800,0,0.000306428,0,0.010214283,B
1677,ASV9801,0,0.000293389,0,0.009779632,B
1678,ASV9802,0,0.001193115,0.000156474,0.044986309,B
1679,ASV9803,0,0.000280349,0,0.009344982,B
1680,ASV9804,0,0.00026079,0,0.008693006,B
1681,ASV9805,0,0.00026079,0,0.008693006,B
1682,ASV9806,0,0.000241231,0,0.008041031,B
1683,ASV9807,0,0.000299909,0,0.009996957,B
1684,ASV9808,0,0.00027383,0,0.009127657,B
1685,ASV9809,0,0.000241231,0.000162994,0.01347416,B
1686,ASV9810,0,0.00026731,2.61E-05,0.009779632,B
1687,ASV9811,0,0.000286869,0,0.009562307,B
1688,ASV9812,0,0.00027383,0,0.009127657,B
1689,ASV9813,0,0.000247751,0,0.008258356,B
1690,ASV9814,0,0.00026079,0.000247751,0.016951363,B
1691,ASV9815,0,0.000306428,0,0.010214283,B
1692,ASV9816,0,0.000241231,0,0.008041031,B
1693,ASV9817,0,0.000228191,0,0.007606381,B
1694,ASV9818,0,0.000358587,0,0.011952884,B
1695,ASV9819,0,0.000306428,0,0.010214283,B
1696,ASV9820,0,0.000339027,0.000136915,0.015864737,B
1697,ASV9821,0,0.000247751,0,0.008258356,B
1698,ASV9822,0,0.00025427,0,0.008475681,B
1699,ASV9823,0,0.000221672,0.000234711,0.015212761,C
1700,ASV9824,0,0.000312948,0,0.010431608,B
1701,ASV9825,0,0.000247751,0,0.008258356,B
1702,ASV9826,0,0.00027383,0,0.009127657,B
1703,ASV9827,0,0.00027383,0,0.009127657,B
1704,ASV9828,0,0.000247751,0,0.008258356,B
1705,ASV9829,0,0.000293389,7.17E-05,0.012170209,B
1706,ASV9830,0,0.000280349,8.48E-05,0.012170209,B
1707,ASV9831,0,0.000234711,0,0.007823706,B
1708,ASV9832,0,0.00026079,0,0.008693006,B
1709,ASV9833,0,0.000280349,0,0.009344982,B
1710,ASV9834,0,0.000215152,0,0.00717173,B
1711,ASV9835,0,0.00026731,0,0.008910332,B
1712,ASV9836,0,0.000221672,0,0.007389056,B
1713,ASV9837,0,0.000293389,0,0.009779632,B
1714,ASV9838,0,0.00026079,7.82E-05,0.011300908,B
1715,ASV9839,0,0.000202112,0,0.00673708,B
1716,ASV9840,0,0.00026079,0,0.008693006,B
1717,ASV9841,0,0.00026079,0,0.008693006,B
1718,ASV9842,0,0.000208632,0.000515061,0.024123093,C
1719,ASV9843,0,0.000202112,0,0.00673708,B
1720,ASV9844,0,0.000228191,0,0.007606381,B
1721,ASV9845,0,0.00025427,1.96E-05,0.009127657,B
1722,ASV9846,0,0.000312948,0,0.010431608,B
1723,ASV9847,0,0.00026731,0,0.008910332,B
1724,ASV9848,0,0.000215152,8.48E-05,0.009996957,B
1725,ASV9849,0,0.000293389,0,0.009779632,B
1726,ASV9850,0,0.000208632,0,0.006954405,B
1727,ASV9851,0,0.000208632,0,0.006954405,B
1728,ASV9852,0,0.000221672,0,0.007389056,B
1729,ASV9853,0,0.000221672,0,0.007389056,B
1730,ASV9854,0,0.000221672,0,0.007389056,B
1731,ASV9856,0,0.000234711,5.22E-05,0.009562307,B
1732,ASV9857,0,0.000247751,0,0.008258356,B
1733,ASV9858,0,0.000241231,0,0.008041031,B
1734,ASV9862,0,0.000247751,0,0.008258356,B
1735,ASV9863,0,0.000241231,0,0.008041031,B
1736,ASV9864,0,0.000293389,0,0.009779632,B
1737,ASV9865,0,0.000202112,0,0.00673708,B
1738,ASV9868,0,0.000247751,0,0.008258356,B
1739,ASV9870,0,0.000228191,0.001010562,0.041291781,C
1740,ASV9871,0,0.000202112,0,0.00673708,B
1741,ASV9872,0,0.000228191,0,0.007606381,B
1742,ASV9873,0,0.000286869,0,0.009562307,B
1743,ASV9874,0,0.000228191,0,0.007606381,B
1744,ASV9875,0,0.000202112,0,0.00673708,B
1745,ASV9877,0,0.000202112,0,0.00673708,B
1746,ASV9878,0,0.000228191,0,0.007606381,B
1747,ASV9879,0,0.000234711,0,0.007823706,B
1748,ASV9880,0,0.00026079,0,0.008693006,B
1749,ASV9881,0,0.000221672,0,0.007389056,B
1750,ASV9883,0,0.000208632,0,0.006954405,B
1751,ASV9884,0,0.000234711,0,0.007823706,B
1752,ASV9886,0,0.000228191,0,0.007606381,B
1753,ASV9888,0,0.000234711,0,0.007823706,B
1754,ASV9892,0,0.000215152,0,0.00717173,B
1755,ASV9893,0,0.000202112,0,0.00673708,B
1756,ASV9894,0,0.000228191,0.000547659,0.025861694,C
1757,ASV9895,0,0.000234711,0,0.007823706,B
1758,ASV9900,0,0.000241231,0,0.008041031,B
1759,ASV9902,0,0.000202112,0.000169514,0.012387534,B
1760,ASV9903,0,0.000208632,0,0.006954405,B
1761,ASV9904,0,0.000228191,0,0.007606381,B
1762,ASV9905,0,0.000182553,0.002764376,0.098230973,C
1763,ASV9912,0,0.000228191,0,0.007606381,B
1764,ASV9914,0,0.000202112,0,0.00673708,B
1765,ASV9916,0,0.000208632,0,0.006954405,B
1766,ASV9923,0,0.000202112,0,0.00673708,B
1767,ASV9930,0,0.000208632,0,0.006954405,B
1768,ASV995,0.001812492,0,0.000560699,0.079106359,A
1769,ASV996,0.001036641,0,0,0.034554701,A
1770,ASV9961,0,0.000149954,0.000228191,0.012604859,C
1771,ASV997,0.000436824,0,0,0.014560786,A
1772,ASV9973,0,0.000156474,0.000854088,0.0336854,C
1773,ASV998,0.000365106,0.000436824,0.000599817,0.04672491,none
1774,ASV999,0.000828009,0,0,0.027600296,A
